customer_id,district,plan_tier,gender,payment_method,tenure_months,tenure_band,monthly_arpu_lkr,avg_nps_score,complaint_count_6m,late_payment_count_12m,app_usage_flag,churn_flag,churn_label,churn_date,churn_probability,priority_score,revenue_at_risk,annual_revenue_at_risk
C1013477,Trincomalee,Gold,Female,Bank transfer,45,37-60m,3704.1,4.0,0.0,3,1,0,Retained,,0.44355378,1642.96754001081,1642.96754001081,19715.61048012972
C1018110,Kurunegala,Basic,Male,Bank transfer,37,37-60m,1153.24,10.0,0.0,2,0,0,Retained,,0.2667893,307.6720777189732,307.6720777189732,3692.064932627678
C1040268,Puttalam,Gold,Female,Bank transfer,13,13-24m,4065.84,8.0,0.0,0,0,0,Retained,,0.37732783,1534.1545826983452,1534.1545826983452,18409.85499238014
C1037578,Kurunegala,Gold,Female,Auto-debit,14,13-24m,3215.74,7.0,0.0,1,1,0,Retained,,0.3963616,1274.5958175992964,1274.5958175992964,15295.149811191557
C1003210,Matale,Silver,Male,Bank transfer,18,13-24m,2874.34,8.0,0.0,1,0,1,Churned,4/18/2025,0.42038283,1208.3231764549018,1208.3231764549018,14499.878117458822
C1005215,Galle,Silver,Male,Auto-debit,44,37-60m,2822.52,10.0,0.0,2,1,0,Retained,,0.29875734,843.2485799539089,843.2485799539089,10118.982959446907
C1034255,Hambantota,Basic,Male,Auto-debit,6,0-6m,1257.95,9.0,2.0,3,1,0,Retained,,0.47109976,592.6199482604861,592.6199482604861,7111.4393791258335
C1045483,Gampaha,Gold,Female,Auto-debit,17,13-24m,3383.3,9.0,0.0,2,1,0,Retained,,0.45337126,1533.8909724205732,1533.8909724205732,18406.69166904688
C1004867,Kalutara,Basic,Male,Auto-debit,9,7-12m,972.27,6.0,0.0,2,1,0,Retained,,0.42302844,411.2978606620431,411.2978606620431,4935.574327944517
C1014493,Monaragala,Basic,Male,Cash,1,0-6m,1310.65,8.0,2.0,1,0,1,Churned,9/3/2025,0.7707657,1010.2040932744742,1010.2040932744742,12122.449119293691
C1021131,Galle,Basic,Female,Cash,21,13-24m,794.41,8.0,2.0,3,1,1,Churned,7/10/2025,0.502758,399.3960035324097,399.3960035324097,4792.752042388916
C1035238,Kegalle,Silver,Female,Auto-debit,18,13-24m,1898.94,8.0,2.0,0,1,1,Churned,8/8/2025,0.3965633,753.0498968553543,753.0498968553543,9036.598762264251
C1025728,Puttalam,Silver,Female,Cash,22,13-24m,2035.28,6.0,0.0,0,1,0,Retained,,0.4610706,938.4077650117874,938.4077650117874,11260.89318014145
C1015650,Ampara,Gold,Female,Bank transfer,19,13-24m,3908.54,8.0,0.0,0,0,0,Retained,,0.39489532,1543.4641351556777,1543.4641351556777,18521.569621868133
C1049040,Colombo,Platinum,Female,Bank transfer,36,25-36m,9590.81,8.0,0.0,2,1,0,Retained,,0.4417313,4236.561007047593,4236.561007047593,50838.73208457112
C1025283,Colombo,Gold,Female,Cash,48,37-60m,4521.03,9.0,2.0,2,1,0,Retained,,0.6202291,2804.074481102228,2804.074481102228,33648.89377322674
C1000998,Kegalle,Basic,Female,Bank transfer,14,13-24m,1076.35,4.0,2.0,0,1,0,Retained,,0.38203135,411.19944500178093,411.19944500178093,4934.393340021371
C1008883,Colombo,Silver,Female,Bank transfer,15,13-24m,2648.21,7.0,0.0,0,1,0,Retained,,0.292679,775.0754858964682,775.0754858964682,9300.905830757618
C1032517,Kegalle,Silver,Female,Auto-debit,6,0-6m,1729.15,2.0,0.0,0,0,0,Retained,,0.56654996,979.6498577982188,979.6498577982188,11755.798293578626
C1037319,Ratnapura,Basic,Female,Auto-debit,9,7-12m,1063.44,5.0,0.0,0,0,1,Churned,6/26/2025,0.48248968,513.0988202834129,513.0988202834129,6157.1858434009555
C1044151,Puttalam,Gold,Male,App,45,37-60m,5529.59,5.0,0.0,1,0,0,Retained,,0.49469766,2735.4752349081637,2735.4752349081637,32825.70281889796
C1020237,Kegalle,Basic,Male,App,4,0-6m,1638.45,8.0,2.0,0,1,0,Retained,,0.59201485,969.9867296487093,969.9867296487093,11639.840755784513
C1022792,Colombo,Platinum,Female,Auto-debit,15,13-24m,10030.27,9.0,1.0,2,1,1,Churned,7/30/2025,0.60172063,6035.420394729972,6035.420394729972,72425.04473675966
C1042434,Hambantota,Silver,Male,App,9,7-12m,2080.8,7.0,1.0,1,1,0,Retained,,0.4920808,1023.921744632721,1023.921744632721,12287.060935592652
C1016618,Ampara,Platinum,Male,Cash,31,25-36m,9783.94,7.0,2.0,0,0,0,Retained,,0.62245065,6090.019810000658,6090.019810000658,73080.23772000789
C1005046,Kalutara,Silver,Male,Auto-debit,9,7-12m,2762.52,7.0,1.0,1,1,0,Retained,,0.48428363,1337.8432027173042,1337.8432027173042,16054.11843260765
C1001030,Kilinochchi,Silver,Male,App,53,37-60m,2466.59,7.0,1.0,1,1,0,Retained,,0.31402627,774.5740482828021,774.5740482828021,9294.888579393624
C1049773,Colombo,Platinum,Female,Cash,21,13-24m,4537.8,7.0,1.0,0,1,0,Retained,,0.54583186,2476.8758102774623,2476.8758102774623,29722.509723329546
C1049185,Ratnapura,Basic,Male,Auto-debit,4,0-6m,1080.73,7.0,2.0,1,1,0,Retained,,0.6596677,712.9226417845488,712.9226417845488,8555.071701414585
C1022988,Nuwara Eliya,Platinum,Male,Auto-debit,50,37-60m,9110.54,6.0,1.0,1,1,0,Retained,,0.3540703,3225.7716840243343,3225.7716840243343,38709.26020829201
C1003751,Hambantota,Silver,Female,App,30,25-36m,2158.56,9.0,1.0,0,0,0,Retained,,0.34652647,747.9981852006912,747.9981852006912,8975.978222408294
C1028033,Ratnapura,Silver,Male,Auto-debit,25,25-36m,2303.8,6.0,1.0,1,0,0,Retained,,0.35780168,824.303500699997,824.303500699997,9891.642008399964
C1012353,Ampara,Silver,Female,Bank transfer,7,7-12m,2784.4,6.0,1.0,1,0,0,Retained,,0.5826771,1622.406189441681,1622.406189441681,19468.87427330017
C1049664,Galle,Gold,Male,App,29,25-36m,5087.4,8.0,0.0,2,0,0,Retained,,0.32641956,1660.6268802344798,1660.6268802344798,19927.522562813756
C1016418,Galle,Basic,Male,Auto-debit,35,25-36m,737.08,6.0,2.0,1,0,0,Retained,,0.28722322,211.7064909029007,211.7064909029007,2540.4778908348085
C1030915,Badulla,Silver,Male,App,5,0-6m,2925.78,7.0,1.0,0,0,0,Retained,,0.5662367,1656.6839383542538,1656.6839383542538,19880.207260251045
C1034360,Badulla,Silver,Male,Cash,21,13-24m,2761.99,1.0,1.0,1,1,0,Retained,,0.6622598,1829.1549922966956,1829.1549922966956,21949.85990756035
C1038561,Anuradhapura,Gold,Female,Bank transfer,27,25-36m,3729.71,5.0,0.0,1,1,0,Retained,,0.4078346,1521.1047467345,1521.1047467345,18253.256960814
C1011761,Matara,Silver,Male,Cash,4,0-6m,2561.88,10.0,2.0,0,0,1,Churned,12/15/2025,0.6722511,1722.226661667824,1722.226661667824,20666.719940013885
C1017487,Kalutara,Silver,Female,Auto-debit,46,37-60m,2361.49,1.0,1.0,1,0,1,Churned,10/9/2025,0.5826722,1375.974523385167,1375.974523385167,16511.694280622003
C1045546,Gampaha,Silver,Male,Bank transfer,15,13-24m,2723.17,10.0,0.0,0,0,0,Retained,,0.3400354,925.9742240056396,925.9742240056396,11111.690688067676
C1048313,Anuradhapura,Silver,Female,Auto-debit,24,13-24m,3679.29,9.0,0.0,1,0,0,Retained,,0.27317926,1005.1057301089168,1005.1057301089168,12061.268761307001
C1018871,Colombo,Silver,Female,App,15,13-24m,2210.07,6.0,2.0,2,0,0,Retained,,0.5782548,1277.9836276423932,1277.9836276423932,15335.80353170872
C1009666,Kegalle,Platinum,Male,Cash,24,13-24m,7385.24,7.0,1.0,1,1,1,Churned,9/16/2025,0.6216083,4590.72660629034,4590.72660629034,55088.71927548408
C1005715,Gampaha,Gold,Male,Auto-debit,15,13-24m,3421.27,5.0,0.0,0,0,0,Retained,,0.48132858,1646.7550199595094,1646.7550199595094,19761.06023951411
C1043162,Galle,Platinum,Female,Cash,10,7-12m,6597.63,4.0,0.0,2,1,0,Retained,,0.7296666,4814.070188738107,4814.070188738107,57768.84226485729
C1037111,Colombo,Gold,Male,Bank transfer,28,25-36m,3090.11,6.0,0.0,0,0,0,Retained,,0.33841905,1045.7520905283093,1045.7520905283093,12549.025086339712
C1045807,Kalutara,Basic,Male,Auto-debit,13,13-24m,1416.15,9.0,0.0,0,0,0,Retained,,0.21824473,309.0672764092684,309.0672764092684,3708.807316911221
C1022707,Kalutara,Basic,Male,Bank transfer,6,0-6m,1045.72,6.0,1.0,2,0,0,Retained,,0.59426945,621.4394539380073,621.4394539380073,7457.273447256088
C1025952,Puttalam,Basic,Female,Auto-debit,25,25-36m,855.84,5.0,0.0,1,1,0,Retained,,0.23039737,197.1832880830765,197.1832880830765,2366.199456996918
C1035636,Gampaha,Gold,Female,Cash,17,13-24m,3538.69,7.0,1.0,1,0,0,Retained,,0.5721175,2024.5465024656057,2024.5465024656057,24294.558029587268
C1029034,Batticaloa,Gold,Male,App,23,13-24m,4219.0,7.0,0.0,0,1,0,Retained,,0.2812698,1186.677238702774,1186.677238702774,14240.126864433289
C1022522,Ampara,Platinum,Male,Auto-debit,10,7-12m,8703.58,5.0,1.0,0,1,1,Churned,11/10/2025,0.57551795,5009.066540516615,5009.066540516615,60108.798486199375
C1011275,Matale,Silver,Male,Auto-debit,19,13-24m,2090.56,8.0,0.0,2,1,0,Retained,,0.35312742,738.2340590476989,738.2340590476989,8858.808708572387
C1017912,Kalutara,Gold,Female,App,42,37-60m,3411.04,8.0,1.0,1,1,0,Retained,,0.39599067,1350.7400140666962,1350.7400140666962,16208.880168800355
C1020693,Badulla,Gold,Male,Cash,11,7-12m,5694.13,6.0,1.0,0,1,0,Retained,,0.5038379,2868.9184074169398,2868.9184074169398,34427.02088900328
C1041367,Gampaha,Silver,Female,Auto-debit,55,37-60m,2410.48,10.0,0.0,1,0,0,Retained,,0.19714798,475.22126363158225,475.22126363158225,5702.655163578987
C1024545,Kurunegala,Silver,Male,Bank transfer,13,13-24m,2332.74,5.0,0.0,1,0,0,Retained,,0.44795653,1044.9661210173367,1044.9661210173367,12539.59345220804
C1036141,Badulla,Silver,Female,Cash,11,7-12m,2861.07,10.0,2.0,0,0,0,Retained,,0.6703248,1917.8461823987961,1917.8461823987961,23014.154188785553
C1027531,Colombo,Platinum,Female,Auto-debit,19,13-24m,7519.75,3.0,0.0,1,0,0,Retained,,0.6468721,4864.316498145461,4864.316498145461,58371.79797774553
C1039726,Puttalam,Basic,Female,Auto-debit,22,13-24m,1679.82,2.0,2.0,0,1,0,Retained,,0.5255844,882.8871863043308,882.8871863043308,10594.64623565197
C1044940,Puttalam,Gold,Female,App,12,7-12m,4653.66,5.0,0.0,2,0,0,Retained,,0.5751958,2676.7656370067593,2676.7656370067593,32121.18764408111
C1016781,Badulla,Basic,Male,App,2,0-6m,1775.47,8.0,0.0,1,1,0,Retained,,0.69821584,1239.6612814342975,1239.6612814342975,14875.93537721157
C1021239,Kegalle,Basic,Male,Auto-debit,30,25-36m,890.49,5.0,0.0,1,1,0,Retained,,0.19146813,170.50045911088586,170.50045911088586,2046.0055093306303
C1004513,Gampaha,Basic,Male,Auto-debit,1,0-6m,998.26,10.0,2.0,2,0,0,Retained,,0.6554067,654.2663058042526,654.2663058042526,7851.1956696510315
C1017052,Kurunegala,Silver,Male,App,41,37-60m,2676.29,6.0,0.0,1,0,0,Retained,,0.34786332,930.9831154119968,930.9831154119968,11171.797384943962
C1031814,Kurunegala,Gold,Male,App,49,37-60m,3184.56,5.0,1.0,1,1,0,Retained,,0.50299114,1601.8054644441604,1601.8054644441604,19221.665573329927
C1019451,Colombo,Basic,Male,App,5,0-6m,1181.32,7.0,0.0,0,0,0,Retained,,0.55087197,650.7560735559463,650.7560735559463,7809.072882671355
C1021327,Anuradhapura,Silver,Male,Auto-debit,19,13-24m,2460.95,8.0,0.0,0,1,0,Retained,,0.26436368,650.5857892140746,650.5857892140746,7807.029470568895
C1009955,Matara,Gold,Male,Bank transfer,30,25-36m,4846.35,3.0,0.0,0,0,0,Retained,,0.4374763,2120.163301174343,2120.163301174343,25441.959614092113
C1002969,Gampaha,Silver,Female,Auto-debit,14,13-24m,2228.84,10.0,2.0,0,0,1,Churned,12/20/2025,0.42346662,943.839347627163,943.839347627163,11326.072171525955
C1024613,Kandy,Basic,Male,Cash,49,37-60m,1833.96,10.0,0.0,1,1,0,Retained,,0.30467522,558.7621691179276,558.7621691179276,6705.146029415131
C1029562,Ratnapura,Silver,Female,Auto-debit,22,13-24m,2079.71,7.0,0.0,2,1,0,Retained,,0.35325462,734.6671579831839,734.6671579831839,8816.005895798207
C1001414,Gampaha,Basic,Female,Cash,2,0-6m,1589.19,10.0,0.0,0,1,0,Retained,,0.7066031,1122.926596121192,1122.926596121192,13475.119153454303
C1009743,Ampara,Gold,Male,Bank transfer,39,37-60m,4566.34,4.0,1.0,2,0,0,Retained,,0.5309132,2424.330063658953,2424.330063658953,29091.960763907435
C1008406,Gampaha,Basic,Male,Auto-debit,10,7-12m,1429.73,10.0,0.0,0,1,0,Retained,,0.35838416,512.3925882044434,512.3925882044434,6148.711058453321
C1014552,Galle,Gold,Male,Auto-debit,9,7-12m,5088.45,10.0,0.0,1,1,1,Churned,6/21/2025,0.4923899,2505.5013234123585,2505.5013234123585,30066.015880948304
C1004229,Kalutara,Basic,Female,Bank transfer,15,13-24m,789.79,6.0,0.0,2,1,0,Retained,,0.39328408,310.6118354487419,310.6118354487419,3727.3420253849026
C1036300,Gampaha,Gold,Female,Bank transfer,55,37-60m,3714.44,8.0,0.0,1,1,0,Retained,,0.29912594,1111.085355116129,1111.085355116129,13333.024261393548
C1033018,Galle,Platinum,Male,Auto-debit,15,13-24m,10849.61,2.0,2.0,2,0,0,Retained,,0.47410345,5143.837540564537,5143.837540564537,61726.050486774446
C1038249,Colombo,Silver,Male,Cash,15,13-24m,2199.15,5.0,0.0,1,1,0,Retained,,0.53308797,1172.3404066443443,1172.3404066443443,14068.08487973213
C1022971,Nuwara Eliya,Platinum,Male,App,25,25-36m,10137.14,8.0,0.0,1,0,0,Retained,,0.48723495,4939.168901708126,4939.168901708126,59270.026820497515
C1042357,Badulla,Silver,Female,Auto-debit,39,37-60m,2964.11,10.0,0.0,2,1,0,Retained,,0.28347158,840.2409577989579,840.2409577989579,10082.891493587495
C1049319,Ratnapura,Basic,Female,App,5,0-6m,1457.86,6.0,0.0,0,1,0,Retained,,0.51069355,744.5196989631652,744.5196989631652,8934.236387557983
C1026881,Kalutara,Silver,Male,Auto-debit,11,7-12m,1621.96,9.0,0.0,0,1,0,Retained,,0.39916322,647.4267703950405,647.4267703950405,7769.121244740487
C1000199,Kandy,Basic,Female,Auto-debit,5,0-6m,1145.91,5.0,0.0,0,1,0,Retained,,0.50922126,583.5217292100192,583.5217292100192,7002.26075052023
C1046040,Batticaloa,Basic,Female,App,9,7-12m,936.47,7.0,2.0,0,1,0,Retained,,0.5093836,477.0224775272608,477.0224775272608,5724.269730327129
C1001118,Kalutara,Basic,Male,Cash,7,7-12m,659.7,7.0,0.0,1,1,0,Retained,,0.5106133,336.8516086935997,336.8516086935997,4042.2193043231964
C1003211,Kurunegala,Basic,Male,Cash,19,13-24m,1431.19,10.0,0.0,0,1,0,Retained,,0.26384336,377.60997491061687,377.60997491061687,4531.319698927402
C1005568,Gampaha,Basic,Female,Auto-debit,3,0-6m,1521.24,5.0,0.0,0,1,0,Retained,,0.5266401,801.1460118412972,801.1460118412972,9613.752142095567
C1037785,Batticaloa,Gold,Female,App,60,37-60m,4674.71,9.0,0.0,2,1,0,Retained,,0.3569511,1668.6428192439676,1668.6428192439676,20023.713830927612
C1042558,Kurunegala,Basic,Female,Bank transfer,19,13-24m,1282.92,7.0,0.0,2,0,1,Churned,3/22/2025,0.4039417,518.2248741173745,518.2248741173745,6218.698489408494
C1037838,Puttalam,Silver,Female,App,40,37-60m,1980.36,6.0,0.0,1,0,0,Retained,,0.39168388,775.6750816941261,775.6750816941261,9308.100980329513
C1026334,Anuradhapura,Silver,Male,Bank transfer,15,13-24m,2700.46,5.0,1.0,0,0,0,Retained,,0.49328133,1332.0865129381418,1332.0865129381418,15985.038155257702
C1014005,Polonnaruwa,Silver,Female,Bank transfer,22,13-24m,2195.51,8.0,1.0,1,1,0,Retained,,0.3413764,749.4952868643404,749.4952868643404,8993.943442372085
C1018832,Anuradhapura,Gold,Male,Auto-debit,23,13-24m,3169.22,5.0,0.0,1,0,1,Churned,9/28/2025,0.5481274,1737.136359181404,1737.136359181404,20845.636310176847
C1009447,Hambantota,Silver,Male,Bank transfer,22,13-24m,2164.13,10.0,0.0,0,1,0,Retained,,0.29839322,645.761718569696,645.761718569696,7749.140622836352
C1000508,Matara,Basic,Male,Auto-debit,18,13-24m,932.25,3.0,0.0,1,1,0,Retained,,0.4780788,445.6889728233218,445.6889728233218,5348.267673879862
C1027448,Colombo,Silver,Male,Auto-debit,4,0-6m,2262.02,6.0,1.0,2,0,0,Retained,,0.67959017,1537.2465464246272,1537.2465464246272,18446.958557095528
C1028113,Jaffna,Basic,Female,Auto-debit,25,25-36m,1250.96,8.0,2.0,0,0,0,Retained,,0.20410407,255.32602227210998,255.32602227210998,3063.9122672653198
C1011910,Monaragala,Silver,Female,App,53,37-60m,2232.35,7.0,0.0,0,0,0,Retained,,0.19438668,433.9390960656106,433.9390960656106,5207.269152787328
C1038828,Ratnapura,Gold,Male,Bank transfer,36,25-36m,4523.46,3.0,1.0,0,1,0,Retained,,0.55098724,2492.368757171631,2492.368757171631,29908.42508605957
C1006199,Kegalle,Silver,Male,Auto-debit,55,37-60m,1910.31,5.0,0.0,0,1,0,Retained,,0.22116695,422.4974428345263,422.4974428345263,5069.969314014315
C1020868,Kalutara,Basic,Male,Auto-debit,1,0-6m,1336.07,2.0,0.0,0,1,0,Retained,,0.6512412,870.1038077461719,870.1038077461719,10441.245692954064
C1042550,Galle,Gold,Male,Auto-debit,27,25-36m,3836.77,4.0,0.0,0,1,0,Retained,,0.38224223,1466.5755306234955,1466.5755306234955,17598.906367481948
C1013759,Galle,Silver,Male,Auto-debit,41,37-60m,2482.1,4.0,0.0,0,0,0,Retained,,0.25460926,631.9656367570161,631.9656367570161,7583.587641084194
C1043205,Ratnapura,Basic,Male,Cash,2,0-6m,1056.49,9.0,0.0,1,0,0,Retained,,0.74501616,787.102120371461,787.102120371461,9445.225444457532
C1029596,Badulla,Gold,Female,Auto-debit,37,37-60m,5006.06,5.0,1.0,2,0,1,Churned,6/19/2025,0.5509286,2757.9815906810763,2757.9815906810763,33095.779088172916
C1007560,Ratnapura,Basic,Female,App,55,37-60m,1489.38,9.0,1.0,0,1,0,Retained,,0.18401276,274.0649181613326,274.0649181613326,3288.7790179359918
C1034970,Kegalle,Basic,Female,Cash,3,0-6m,1209.37,3.0,1.0,0,1,0,Retained,,0.7358382,889.9006134819983,889.9006134819983,10678.80736178398
C1048619,Colombo,Basic,Male,App,6,0-6m,1424.02,10.0,1.0,1,1,0,Retained,,0.47826275,681.0557245224715,681.0557245224715,8172.668694269658
C1018750,Kandy,Silver,Female,App,3,0-6m,2536.68,6.0,2.0,1,1,1,Churned,12/8/2025,0.6541733,1659.4283636069297,1659.4283636069297,19913.140363283157
C1042029,Anuradhapura,Gold,Male,Cash,8,7-12m,3821.57,7.0,0.0,2,0,0,Retained,,0.5653898,2160.6767438167335,2160.6767438167335,25928.120925800802
C1039364,Monaragala,Silver,Male,Auto-debit,16,13-24m,1497.96,8.0,0.0,3,0,0,Retained,,0.37513065,561.9307135391235,561.9307135391235,6743.168562469482
C1020820,Hambantota,Basic,Female,Cash,8,7-12m,1166.07,9.0,1.0,0,0,0,Retained,,0.5857856,683.0670465016365,683.0670465016365,8196.804558019638
C1023493,Kegalle,Gold,Female,Auto-debit,18,13-24m,4615.14,6.0,0.0,0,1,0,Retained,,0.42946354,1982.0343414455654,1982.0343414455654,23784.412097346783
C1013480,Kandy,Basic,Female,App,56,37-60m,1473.6,5.0,0.0,0,0,0,Retained,,0.16384539,241.44256682395934,241.44256682395934,2897.310801887512
C1001640,Puttalam,Basic,Female,Cash,6,0-6m,637.76,8.0,0.0,1,0,0,Retained,,0.43139488,275.1263955116272,275.1263955116272,3301.5167461395267
C1002189,Ratnapura,Silver,Male,Auto-debit,19,13-24m,2973.37,6.0,0.0,0,1,0,Retained,,0.33875942,1007.2571034908294,1007.2571034908294,12087.085241889952
C1024528,Nuwara Eliya,Gold,Female,Auto-debit,31,25-36m,4345.43,8.0,0.0,1,1,0,Retained,,0.30539685,1327.080655090213,1327.080655090213,15924.967861082556
C1023158,Kalutara,Basic,Male,App,16,13-24m,1403.59,6.0,0.0,1,1,0,Retained,,0.40096194,562.7861630767584,562.7861630767584,6753.433956921101
C1019316,Hambantota,Basic,Male,Auto-debit,2,0-6m,1318.12,7.0,1.0,0,0,1,Churned,11/1/2025,0.60605127,798.848294994831,798.848294994831,9586.179539937972
C1022883,Kalutara,Gold,Male,App,10,7-12m,3334.16,10.0,0.0,0,1,1,Churned,5/1/2025,0.47424757,1581.2172940158844,1581.2172940158844,18974.607528190612
C1001003,Gampaha,Silver,Male,Bank transfer,43,37-60m,1782.4,9.0,1.0,2,1,0,Retained,,0.428078,763.0062196731568,763.0062196731568,9156.074636077881
C1023919,Matara,Basic,Male,Bank transfer,5,0-6m,1145.1,8.0,0.0,0,1,0,Retained,,0.47398666,542.7621191829443,542.7621191829443,6513.145430195331
C1007890,Jaffna,Gold,Male,Bank transfer,9,7-12m,2776.26,9.0,1.0,1,0,0,Retained,,0.46202892,1282.7124112451077,1282.7124112451077,15392.548934941293
C1025082,Batticaloa,Gold,Male,Auto-debit,15,13-24m,4734.59,7.0,0.0,1,1,0,Retained,,0.39278063,1859.6552514222265,1859.6552514222265,22315.863017066717
C1043157,Kandy,Silver,Female,Auto-debit,16,13-24m,1811.29,4.0,2.0,0,1,1,Churned,7/19/2025,0.45787054,829.3363358360529,829.3363358360529,9952.036030032634
C1030343,Gampaha,Silver,Male,Cash,26,25-36m,2767.95,10.0,0.0,0,0,1,Churned,12/16/2025,0.43674958,1208.9009931027888,1208.9009931027888,14506.811917233466
C1044252,Gampaha,Gold,Female,Auto-debit,38,37-60m,4761.87,7.0,0.0,0,1,0,Retained,,0.35201058,1676.228610666096,1676.228610666096,20114.743327993154
C1033013,Nuwara Eliya,Gold,Male,Bank transfer,46,37-60m,3857.24,6.0,1.0,1,1,0,Retained,,0.46956417,1811.2216977226733,1811.2216977226733,21734.66037267208
C1021603,Matale,Silver,Female,Auto-debit,15,13-24m,2172.89,10.0,0.0,0,1,0,Retained,,0.2773843,602.7255954435467,602.7255954435467,7232.70714532256
C1040630,Kegalle,Basic,Female,Bank transfer,13,13-24m,960.29,6.0,0.0,0,1,0,Retained,,0.27472472,263.81540320158,263.81540320158,3165.78483841896
C1004672,Colombo,Gold,Male,Auto-debit,12,7-12m,5461.99,4.0,1.0,0,1,0,Retained,,0.5253591,2869.5061186176536,2869.5061186176536,34434.07342341184
C1023075,Kegalle,Basic,Female,Bank transfer,2,0-6m,1560.54,5.0,0.0,2,1,0,Retained,,0.758345,1183.4277186226846,1183.4277186226846,14201.132623472215
C1017483,Batticaloa,Basic,Male,Cash,33,25-36m,1603.94,7.0,0.0,2,1,0,Retained,,0.38590196,618.963586114049,618.963586114049,7427.563033368588
C1009354,Kurunegala,Basic,Female,App,3,0-6m,1070.25,7.0,2.0,0,1,0,Retained,,0.60637075,648.9682920724154,648.9682920724154,7787.619504868984
C1023751,Gampaha,Basic,Male,Bank transfer,24,13-24m,1057.85,8.0,0.0,1,1,0,Retained,,0.15513605,164.11066921651363,164.11066921651363,1969.3280305981634
C1033925,Gampaha,Silver,Male,Bank transfer,40,37-60m,2729.95,5.0,0.0,0,0,0,Retained,,0.33959258,927.0707529246806,927.0707529246806,11124.849035096167
C1019013,Ampara,Basic,Female,Bank transfer,29,25-36m,1395.27,7.0,1.0,0,1,0,Retained,,0.19028538,265.49948864758016,265.49948864758016,3185.993863770962
C1044575,Kandy,Basic,Female,App,26,25-36m,825.75,7.0,0.0,0,0,0,Retained,,0.16153155,133.38467961922288,133.38467961922288,1600.6161554306746
C1015356,Colombo,Silver,Male,Auto-debit,21,13-24m,2791.18,10.0,0.0,1,1,1,Churned,2/9/2025,0.2232919,623.2478958648443,623.2478958648443,7478.974750378131
C1004107,Kurunegala,Platinum,Female,Auto-debit,35,25-36m,5889.11,6.0,0.0,2,0,0,Retained,,0.49883822,2937.713126618564,2937.713126618564,35252.557519422764
C1028433,Kegalle,Silver,Male,Cash,10,7-12m,3237.82,7.0,0.0,0,1,0,Retained,,0.48703727,1576.939017634988,1576.939017634988,18923.268211619856
C1011732,Kegalle,Gold,Female,Auto-debit,45,37-60m,6700.0,4.0,1.0,0,1,0,Retained,,0.49202305,3296.5544402599335,3296.5544402599335,39558.6532831192
C1033230,Gampaha,Gold,Male,App,8,7-12m,4960.28,4.0,2.0,0,1,1,Churned,8/1/2025,0.6286181,3118.121893963814,3118.121893963814,37417.46272756577
